profile,M,policy,mean_error,std_error,seed,titer,mc_trials,q_min,q_max,q_mean,q_std
constant_high,2,MGF,52.438500557294,1.445294723457055,42,50,3,0.95,0.95,0.9499999999999998,1.1102230246251565e-16
constant_high,2,MAF,53.05384161085154,0.32248844157325585,42,50,3,0.95,0.95,0.9499999999999998,1.1102230246251565e-16
constant_high,2,MIEF,52.33203744843333,3.014229261826149,42,50,3,0.95,0.95,0.9499999999999998,1.1102230246251565e-16
constant_high,2,Random,360.8855808676949,282.2130807186869,42,50,3,0.95,0.95,0.9499999999999998,1.1102230246251565e-16
constant_high,4,MGF,54.70469675831489,0.3985961950244548,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,4,MAF,54.48949015621989,0.15476226561649664,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,4,MIEF,51.570136547726435,0.44009126865859144,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,4,Random,715.6449013890457,115.08258190453977,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,6,MGF,65.65957716723567,0.469917932278401,42,50,3,0.95,0.95,0.9500000000000003,3.3306690738754696e-16
constant_high,6,MAF,63.61718899744887,1.4302208857456569,42,50,3,0.95,0.95,0.9500000000000003,3.3306690738754696e-16
constant_high,6,MIEF,60.68688436398292,0.2866479907360699,42,50,3,0.95,0.95,0.9500000000000003,3.3306690738754696e-16
constant_high,6,Random,490.49209069128943,184.7796879175321,42,50,3,0.95,0.95,0.9500000000000003,3.3306690738754696e-16
constant_high,8,MGF,81.51513763239431,0.13403113187865637,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,8,MAF,85.82517924183985,1.687324414347868,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,8,MIEF,76.96259850694061,0.17285707819693774,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,8,Random,1134.6157494635856,309.1641747102885,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,10,MGF,102.52829498360559,0.3950862685481234,42,50,3,0.95,0.95,0.95,0.0
constant_high,10,MAF,122.92845588345058,4.5643358218825165,42,50,3,0.95,0.95,0.95,0.0
constant_high,10,MIEF,89.64654485048963,1.8794260877491855,42,50,3,0.95,0.95,0.95,0.0
constant_high,10,Random,2164.4591500552324,56.95061802311507,42,50,3,0.95,0.95,0.95,0.0
constant_high,12,MGF,128.94917983757713,1.3434939081313502,42,50,3,0.95,0.95,0.95,0.0
constant_high,12,MAF,180.6555223942852,6.426758519238616,42,50,3,0.95,0.95,0.95,0.0
constant_high,12,MIEF,104.54451914124813,1.5990457403040972,42,50,3,0.95,0.95,0.95,0.0
constant_high,12,Random,2922.2027947552137,181.68990347770168,42,50,3,0.95,0.95,0.95,0.0
constant_high,14,MGF,145.2998357461879,0.8921231339837604,42,50,3,0.95,0.95,0.95,0.0
constant_high,14,MAF,274.5287491620889,8.067635231200747,42,50,3,0.95,0.95,0.95,0.0
constant_high,14,MIEF,116.45381847211884,0.6041051145651456,42,50,3,0.95,0.95,0.95,0.0
constant_high,14,Random,3293.523529205592,802.5046686705341,42,50,3,0.95,0.95,0.95,0.0
constant_high,16,MGF,142.67076260585907,2.435238009816349,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,16,MAF,488.7438422113757,24.11322098232017,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,16,MIEF,125.34930061953929,0.5128213541309036,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,16,Random,4445.89254776307,675.5437288071685,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,18,MGF,170.1975457760001,0.8021289676859162,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,18,MAF,795.7521569180575,46.81716044936058,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,18,MIEF,133.34548230426353,1.3257255917066753,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,18,Random,4708.229327914068,659.3698260116713,42,50,3,0.95,0.95,0.9500000000000001,1.1102230246251565e-16
constant_high,20,MGF,168.66726069952097,5.870586267137837,42,50,3,0.95,0.95,0.95,0.0
constant_high,20,MAF,1440.0165634468133,49.48633867425176,42,50,3,0.95,0.95,0.95,0.0
constant_high,20,MIEF,146.57816381659802,4.740741455304976,42,50,3,0.95,0.95,0.95,0.0
constant_high,20,Random,5602.522824930969,540.4207967305998,42,50,3,0.95,0.95,0.95,0.0
constant_low,2,MGF,79.08683249092934,3.2579296462605503,42,50,3,0.6,0.6,0.6,0.0
constant_low,2,MAF,102.73790061797342,18.97594238832059,42,50,3,0.6,0.6,0.6,0.0
constant_low,2,MIEF,87.25475210251655,5.482346588556205,42,50,3,0.6,0.6,0.6,0.0
constant_low,2,Random,2932.355091457836,2095.2253842994573,42,50,3,0.6,0.6,0.6,0.0
constant_low,4,MGF,81.62780522375387,3.6459153005137246,42,50,3,0.6,0.6,0.6000000000000001,1.1102230246251565e-16
constant_low,4,MAF,91.69309066455956,8.584708891069061,42,50,3,0.6,0.6,0.6000000000000001,1.1102230246251565e-16
constant_low,4,MIEF,77.82294115010232,2.6738501617524677,42,50,3,0.6,0.6,0.6000000000000001,1.1102230246251565e-16
constant_low,4,Random,2140.053478124471,1282.045720270318,42,50,3,0.6,0.6,0.6000000000000001,1.1102230246251565e-16
constant_low,6,MGF,90.83793782515166,1.8798106506337635,42,50,3,0.6,0.6,0.6000000000000001,1.1102230246251565e-16
constant_low,6,MAF,119.14194023933256,13.617154781836838,42,50,3,0.6,0.6,0.6000000000000001,1.1102230246251565e-16
constant_low,6,MIEF,91.69284429600145,5.689778749804686,42,50,3,0.6,0.6,0.6000000000000001,1.1102230246251565e-16
constant_low,6,Random,1810.7821718713894,191.84958572648384,42,50,3,0.6,0.6,0.6000000000000001,1.1102230246251565e-16
constant_low,8,MGF,115.95002860047636,3.904949717014135,42,50,3,0.6,0.6,0.6,0.0
constant_low,8,MAF,224.67664698801238,10.044129418549263,42,50,3,0.6,0.6,0.6,0.0
constant_low,8,MIEF,110.88985309416489,2.190796958664772,42,50,3,0.6,0.6,0.6,0.0
constant_low,8,Random,3262.778380311903,141.494531537347,42,50,3,0.6,0.6,0.6,0.0
constant_low,10,MGF,129.46755153637548,1.5726532647603113,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,10,MAF,540.0569020793525,113.11851983663303,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,10,MIEF,133.83013810113542,3.759327203335901,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,10,Random,4567.230115890002,163.79881325189336,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,12,MGF,146.6861161905282,14.66569075708422,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,12,MAF,989.4804624705748,152.49278797802927,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,12,MIEF,159.62896672687245,18.63094022671096,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,12,Random,5126.133330596406,528.6247604985283,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,14,MGF,159.62992305005068,12.903393682819097,42,50,3,0.6,0.6,0.5999999999999996,3.3306690738754696e-16
constant_low,14,MAF,2057.845828532579,472.5488766290005,42,50,3,0.6,0.6,0.5999999999999996,3.3306690738754696e-16
constant_low,14,MIEF,155.38047406499507,3.5910036365684563,42,50,3,0.6,0.6,0.5999999999999996,3.3306690738754696e-16
constant_low,14,Random,6036.495395015893,767.2672460213976,42,50,3,0.6,0.6,0.5999999999999996,3.3306690738754696e-16
constant_low,16,MGF,196.33663481766644,32.00926655333251,42,50,3,0.6,0.6,0.6,0.0
constant_low,16,MAF,3471.0590362138114,971.3888729927379,42,50,3,0.6,0.6,0.6,0.0
constant_low,16,MIEF,172.7668409509694,7.9178015502859305,42,50,3,0.6,0.6,0.6,0.0
constant_low,16,Random,6771.37921856092,401.5485862129852,42,50,3,0.6,0.6,0.6,0.0
constant_low,18,MGF,341.9735717282627,58.68032823099717,42,50,3,0.6,0.6,0.6,0.0
constant_low,18,MAF,5420.680271538497,584.8579549561529,42,50,3,0.6,0.6,0.6,0.0
constant_low,18,MIEF,247.4106280311806,47.60198223470608,42,50,3,0.6,0.6,0.6,0.0
constant_low,18,Random,7203.315310089366,443.64452206133785,42,50,3,0.6,0.6,0.6,0.0
constant_low,20,MGF,289.8551163666695,9.397373486728668,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,20,MAF,6039.843260559927,92.45531700448053,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,20,MIEF,295.90707637729133,54.98718834534486,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
constant_low,20,Random,7542.939924058697,517.2654181535286,42,50,3,0.6,0.6,0.5999999999999999,1.1102230246251565e-16
two_cluster_60_95,2,MGF,63.904507296484276,2.376451010611322,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,2,MAF,70.36358482107163,3.6098757597937965,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,2,MIEF,68.2009427826903,2.414183949333133,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,2,Random,1279.8464448514499,1071.9379139449027,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,4,MGF,67.47457793711597,1.2254400996857624,42,50,3,0.6,0.95,0.7750000000000001,0.175
two_cluster_60_95,4,MAF,69.41757445907903,3.3694429183131582,42,50,3,0.6,0.95,0.7750000000000001,0.175
two_cluster_60_95,4,MIEF,66.86160167231081,2.801067256257178,42,50,3,0.6,0.95,0.7750000000000001,0.175
two_cluster_60_95,4,Random,1539.6619164727972,1020.7434033406698,42,50,3,0.6,0.95,0.7750000000000001,0.175
two_cluster_60_95,6,MGF,77.7215809911853,2.4832560754672426,42,50,3,0.6,0.95,0.7750000000000001,0.175
two_cluster_60_95,6,MAF,91.76394693864039,10.690423743196252,42,50,3,0.6,0.95,0.7750000000000001,0.175
two_cluster_60_95,6,MIEF,81.38287075123525,5.913174604016948,42,50,3,0.6,0.95,0.7750000000000001,0.175
two_cluster_60_95,6,Random,1376.8138748314677,459.65145953668434,42,50,3,0.6,0.95,0.7750000000000001,0.175
two_cluster_60_95,8,MGF,93.55251451909554,3.066503978595282,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,8,MAF,122.82175534812922,7.5836064911997925,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,8,MIEF,92.41193834064393,2.7573053531869722,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,8,Random,1825.5437738315695,403.24732952259336,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,10,MGF,111.6015703294738,1.63741193251802,42,50,3,0.6,0.95,0.7749999999999998,0.175
two_cluster_60_95,10,MAF,213.1011070279376,27.206705070652163,42,50,3,0.6,0.95,0.7749999999999998,0.175
two_cluster_60_95,10,MIEF,109.3391127051608,4.568233717260905,42,50,3,0.6,0.95,0.7749999999999998,0.175
two_cluster_60_95,10,Random,3166.0000800953744,279.85311787675465,42,50,3,0.6,0.95,0.7749999999999998,0.175
two_cluster_60_95,12,MGF,119.7437724853692,0.3031805619641601,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,12,MAF,494.671110952578,22.45059528373981,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,12,MIEF,126.76404223011356,3.054607407406856,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,12,Random,3928.2146445640733,278.3070138069299,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,14,MGF,135.8920856515811,4.457674573703644,42,50,3,0.6,0.95,0.7749999999999998,0.17500000000000002
two_cluster_60_95,14,MAF,898.2537466452674,187.31695896965596,42,50,3,0.6,0.95,0.7749999999999998,0.17500000000000002
two_cluster_60_95,14,MIEF,135.07677799888285,6.729368570093974,42,50,3,0.6,0.95,0.7749999999999998,0.17500000000000002
two_cluster_60_95,14,Random,4734.993676847783,834.0906405939415,42,50,3,0.6,0.95,0.7749999999999998,0.17500000000000002
two_cluster_60_95,16,MGF,149.2891479585162,3.097984453169752,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,16,MAF,1724.2610510099182,161.5754367330663,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,16,MIEF,153.35929299440954,13.109528721103281,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,16,Random,5758.5315653877815,282.94293267595606,42,50,3,0.6,0.95,0.7749999999999999,0.175
two_cluster_60_95,18,MGF,166.36464517182574,7.370209572494103,42,50,3,0.6,0.95,0.775,0.175
two_cluster_60_95,18,MAF,2508.8034785295217,146.70409775266478,42,50,3,0.6,0.95,0.775,0.175
two_cluster_60_95,18,MIEF,167.6972352503736,12.254949576095965,42,50,3,0.6,0.95,0.775,0.175
two_cluster_60_95,18,Random,6004.388975463725,727.80632792016,42,50,3,0.6,0.95,0.775,0.175
two_cluster_60_95,20,MGF,195.76353158614404,5.032224466615445,42,50,3,0.6,0.95,0.775,0.175
two_cluster_60_95,20,MAF,4264.55107258885,794.7092580590477,42,50,3,0.6,0.95,0.775,0.175
two_cluster_60_95,20,MIEF,176.6134438933528,8.396908914350151,42,50,3,0.6,0.95,0.775,0.175
two_cluster_60_95,20,Random,6494.632029015028,498.7484487300155,42,50,3,0.6,0.95,0.775,0.175
uniform_wide,2,MGF,70.46873460007943,6.108145086147687,42,50,3,0.3902048713456304,0.9646420815311562,0.7006141948682234,0.17973335386344994
uniform_wide,2,MAF,91.48244719882723,6.128879778122117,42,50,3,0.3902048713456304,0.9646420815311562,0.7006141948682234,0.17973335386344994
uniform_wide,2,MIEF,77.75672076984176,5.861791107893659,42,50,3,0.3902048713456304,0.9646420815311562,0.7006141948682234,0.17973335386344994
uniform_wide,2,Random,1789.120281824251,1936.409637005574,42,50,3,0.3902048713456304,0.9646420815311562,0.7006141948682234,0.17973335386344994
uniform_wide,4,MGF,73.06522138341485,1.3181276691537833,42,50,3,0.3775963724459541,0.9646420815311562,0.6972305618683738,0.18103966620339576
uniform_wide,4,MAF,87.13934287390043,2.904509727758381,42,50,3,0.3775963724459541,0.9646420815311562,0.6972305618683738,0.18103966620339576
uniform_wide,4,MIEF,77.47634508036562,3.242581964177457,42,50,3,0.3775963724459541,0.9646420815311562,0.6972305618683738,0.18103966620339576
uniform_wide,4,Random,1532.2816706847618,368.8990924676774,42,50,3,0.3775963724459541,0.9646420815311562,0.6972305618683738,0.18103966620339576
uniform_wide,6,MGF,85.93461645197289,2.644798062578838,42,50,3,0.35463822994313343,0.9646420815311562,0.6815746275548555,0.1783278866915891
uniform_wide,6,MAF,111.65468155910723,14.162419607107184,42,50,3,0.35463822994313343,0.9646420815311562,0.6815746275548555,0.1783278866915891
uniform_wide,6,MIEF,88.95167154927627,3.4817035229933526,42,50,3,0.35463822994313343,0.9646420815311562,0.6815746275548555,0.1783278866915891
uniform_wide,6,Random,1588.729185905724,180.45048773136858,42,50,3,0.35463822994313343,0.9646420815311562,0.6815746275548555,0.1783278866915891
uniform_wide,8,MGF,103.48112643387923,1.746526567997705,42,50,3,0.35463822994313343,0.9646420815311562,0.6720034865800358,0.169979608556147
uniform_wide,8,MAF,199.1133682861869,32.69233849134887,42,50,3,0.35463822994313343,0.9646420815311562,0.6720034865800358,0.169979608556147
uniform_wide,8,MIEF,110.69714586726757,2.6849321374234085,42,50,3,0.35463822994313343,0.9646420815311562,0.6720034865800358,0.169979608556147
uniform_wide,8,Random,3344.302360910771,556.7072825334317,42,50,3,0.35463822994313343,0.9646420815311562,0.6720034865800358,0.169979608556147
uniform_wide,10,MGF,114.8117504295288,3.0826571206683604,42,50,3,0.35463822994313343,0.9646420815311562,0.6617441254781782,0.17119685206945542
uniform_wide,10,MAF,452.45594730908846,124.80172203176622,42,50,3,0.35463822994313343,0.9646420815311562,0.6617441254781782,0.17119685206945542
uniform_wide,10,MIEF,149.2721776957765,43.360361762241574,42,50,3,0.35463822994313343,0.9646420815311562,0.6617441254781782,0.17119685206945542
uniform_wide,10,Random,4764.4296561212,399.5847884716192,42,50,3,0.35463822994313343,0.9646420815311562,0.6617441254781782,0.17119685206945542
uniform_wide,12,MGF,128.090337372415,2.939332201828766,42,50,3,0.35463822994313343,0.9646420815311562,0.663439140857606,0.17242421652542228
uniform_wide,12,MAF,1063.3355249234346,141.04111606152608,42,50,3,0.35463822994313343,0.9646420815311562,0.663439140857606,0.17242421652542228
uniform_wide,12,MIEF,151.856406211184,23.49342691317396,42,50,3,0.35463822994313343,0.9646420815311562,0.663439140857606,0.17242421652542228
uniform_wide,12,Random,4521.000272301544,365.1504309070442,42,50,3,0.35463822994313343,0.9646420815311562,0.663439140857606,0.17242421652542228
uniform_wide,14,MGF,143.17447645587006,2.375749065154201,42,50,3,0.35463822994313343,0.9646420815311562,0.6605765303680835,0.17143970417007556
uniform_wide,14,MAF,1896.9968109503473,363.36418658427175,42,50,3,0.35463822994313343,0.9646420815311562,0.6605765303680835,0.17143970417007556
uniform_wide,14,MIEF,163.70139155787834,11.684626337348107,42,50,3,0.35463822994313343,0.9646420815311562,0.6605765303680835,0.17143970417007556
uniform_wide,14,Random,5530.7291829023925,769.3088915769895,42,50,3,0.35463822994313343,0.9646420815311562,0.6605765303680835,0.17143970417007556
uniform_wide,16,MGF,156.04166942310613,5.8902624332551605,42,50,3,0.35463822994313343,0.9646420815311562,0.6593621567674602,0.17303191353197153
uniform_wide,16,MAF,3046.186304957733,107.29091345999345,42,50,3,0.35463822994313343,0.9646420815311562,0.6593621567674602,0.17303191353197153
uniform_wide,16,MIEF,182.4412429156063,12.354625493547644,42,50,3,0.35463822994313343,0.9646420815311562,0.6593621567674602,0.17303191353197153
uniform_wide,16,Random,6453.230111845712,570.7477242125783,42,50,3,0.35463822994313343,0.9646420815311562,0.6593621567674602,0.17303191353197153
uniform_wide,18,MGF,194.92562846971092,15.054877931878085,42,50,3,0.35463822994313343,0.9646420815311562,0.6588640535594481,0.1734368279976846
uniform_wide,18,MAF,4925.003673326507,785.2415554888353,42,50,3,0.35463822994313343,0.9646420815311562,0.6588640535594481,0.1734368279976846
uniform_wide,18,MIEF,247.54482258097892,38.58276982731039,42,50,3,0.35463822994313343,0.9646420815311562,0.6588640535594481,0.1734368279976846
uniform_wide,18,Random,6846.940790257904,412.7613974888913,42,50,3,0.35463822994313343,0.9646420815311562,0.6588640535594481,0.1734368279976846
uniform_wide,20,MGF,235.0242009439927,30.52538976910414,42,50,3,0.35463822994313343,0.9751966053551773,0.66079624092702,0.17638065062182506
uniform_wide,20,MAF,6067.248410194113,45.028884231553626,42,50,3,0.35463822994313343,0.9751966053551773,0.66079624092702,0.17638065062182506
uniform_wide,20,MIEF,265.54872747193974,47.95864304965962,42,50,3,0.35463822994313343,0.9751966053551773,0.66079624092702,0.17638065062182506
uniform_wide,20,Random,7456.335270400111,338.2084040845706,42,50,3,0.35463822994313343,0.9751966053551773,0.66079624092702,0.17638065062182506
uniform_high,2,MGF,53.19584708507702,2.0535987340145634,42,50,3,0.8589344158545845,0.9865871292291458,0.9279142655262719,0.039940745302988884
uniform_high,2,MAF,54.7391934534744,0.8890899246527022,42,50,3,0.8589344158545845,0.9865871292291458,0.9279142655262719,0.039940745302988884
uniform_high,2,MIEF,54.344133594962045,2.010168796946409,42,50,3,0.8589344158545845,0.9865871292291458,0.9279142655262719,0.039940745302988884
uniform_high,2,Random,641.7838647087357,611.6934091688499,42,50,3,0.8589344158545845,0.9865871292291458,0.9279142655262719,0.039940745302988884
uniform_high,4,MGF,54.82133363779534,1.2114168171001736,42,50,3,0.856132527210212,0.9865871292291458,0.9271623470818608,0.04023103693408795
uniform_high,4,MAF,55.04692657136777,0.6030946384235361,42,50,3,0.856132527210212,0.9865871292291458,0.9271623470818608,0.04023103693408795
uniform_high,4,MIEF,53.282070847775366,1.7293364088512324,42,50,3,0.856132527210212,0.9865871292291458,0.9271623470818608,0.04023103693408795
uniform_high,4,Random,727.8745421883094,102.47440856489645,42,50,3,0.856132527210212,0.9865871292291458,0.9271623470818608,0.04023103693408795
uniform_high,6,MGF,65.80147755681578,1.0864564342913854,42,50,3,0.8510307177651407,0.9865871292291458,0.9236832505677456,0.03962841926479759
uniform_high,6,MAF,64.96063122869205,1.4264332023688744,42,50,3,0.8510307177651407,0.9865871292291458,0.9236832505677456,0.03962841926479759
uniform_high,6,MIEF,62.37619331087211,0.9796508862318477,42,50,3,0.8510307177651407,0.9865871292291458,0.9236832505677456,0.03962841926479759
uniform_high,6,Random,510.9982118489874,218.52163484135926,42,50,3,0.8510307177651407,0.9865871292291458,0.9236832505677456,0.03962841926479759
uniform_high,8,MGF,83.37345745174026,0.4381055026350847,42,50,3,0.8510307177651407,0.9865871292291458,0.9215563303511192,0.03777324634581045
uniform_high,8,MAF,87.50335027796966,0.4750112712296205,42,50,3,0.8510307177651407,0.9865871292291458,0.9215563303511192,0.03777324634581045
uniform_high,8,MIEF,78.19703126461484,0.585736896312044,42,50,3,0.8510307177651407,0.9865871292291458,0.9215563303511192,0.03777324634581045
uniform_high,8,Random,1251.5646110172327,220.60440835914693,42,50,3,0.8510307177651407,0.9865871292291458,0.9215563303511192,0.03777324634581045
uniform_high,10,MGF,99.86850477822942,0.832417627475472,42,50,3,0.8510307177651407,0.9865871292291458,0.919276472328484,0.03804374490432343
uniform_high,10,MAF,134.76751832445476,4.792433116452271,42,50,3,0.8510307177651407,0.9865871292291458,0.919276472328484,0.03804374490432343
uniform_high,10,MIEF,91.85668283898742,0.8565981760794028,42,50,3,0.8510307177651407,0.9865871292291458,0.919276472328484,0.03804374490432343
uniform_high,10,Random,2296.9507688825165,48.25238810217731,42,50,3,0.8510307177651407,0.9865871292291458,0.919276472328484,0.03804374490432343
uniform_high,12,MGF,107.31762344915465,0.8575088587889698,42,50,3,0.8510307177651407,0.9865871292291458,0.9196531424128014,0.038316492561204965
uniform_high,12,MAF,195.61451625891297,6.938878327226139,42,50,3,0.8510307177651407,0.9865871292291458,0.9196531424128014,0.038316492561204965
uniform_high,12,MIEF,107.09026890083885,1.220505643228529,42,50,3,0.8510307177651407,0.9865871292291458,0.9196531424128014,0.038316492561204965
uniform_high,12,Random,3058.029950557315,124.70804469650007,42,50,3,0.8510307177651407,0.9865871292291458,0.9196531424128014,0.038316492561204965
uniform_high,14,MGF,123.12983188818032,1.0037423785039397,42,50,3,0.8510307177651407,0.9865871292291458,0.919017006748463,0.03809771203779458
uniform_high,14,MAF,324.428958505279,38.45316576599184,42,50,3,0.8510307177651407,0.9865871292291458,0.919017006748463,0.03809771203779458
uniform_high,14,MIEF,117.37064206179981,0.5177347717225377,42,50,3,0.8510307177651407,0.9865871292291458,0.919017006748463,0.03809771203779458
uniform_high,14,Random,3455.271074863746,877.6673051604585,42,50,3,0.8510307177651407,0.9865871292291458,0.919017006748463,0.03809771203779458
uniform_high,16,MGF,127.58025745546297,0.8102715383642471,42,50,3,0.8510307177651407,0.9865871292291458,0.9187471459483246,0.03845153634043812
uniform_high,16,MAF,563.1596027216528,50.8589975924148,42,50,3,0.8510307177651407,0.9865871292291458,0.9187471459483246,0.03845153634043812
uniform_high,16,MIEF,127.7940340625609,0.08967908568937276,42,50,3,0.8510307177651407,0.9865871292291458,0.9187471459483246,0.03845153634043812
uniform_high,16,Random,4587.928363920345,486.2061817015214,42,50,3,0.8510307177651407,0.9865871292291458,0.9187471459483246,0.03845153634043812
uniform_high,18,MGF,131.44764253137683,1.5221603020160155,42,50,3,0.8510307177651407,0.9865871292291458,0.9186364563465439,0.0385415173328188
uniform_high,18,MAF,972.8406340187665,85.27220741111987,42,50,3,0.8510307177651407,0.9865871292291458,0.9186364563465439,0.0385415173328188
uniform_high,18,MIEF,137.64978774149927,0.7789595067736172,42,50,3,0.8510307177651407,0.9865871292291458,0.9186364563465439,0.0385415173328188
uniform_high,18,Random,5086.648344635557,661.1691369804702,42,50,3,0.8510307177651407,0.9865871292291458,0.9186364563465439,0.0385415173328188
uniform_high,20,MGF,149.75960211497895,2.926551555322267,42,50,3,0.8510307177651407,0.9889325789678172,0.9190658313171156,0.039195700138183354
uniform_high,20,MAF,1780.0528759614315,67.38664484104493,42,50,3,0.8510307177651407,0.9889325789678172,0.9190658313171156,0.039195700138183354
uniform_high,20,MIEF,145.1263521233848,1.0995184718738928,42,50,3,0.8510307177651407,0.9889325789678172,0.9190658313171156,0.039195700138183354
uniform_high,20,Random,5794.698645413188,605.3262178361479,42,50,3,0.8510307177651407,0.9889325789678172,0.9190658313171156,0.039195700138183354
uniform_low,2,MGF,103.96926741423353,29.300559249052192,42,50,3,0.37233603963646134,0.6914678230728646,0.5447856638156797,0.0998518632574722
uniform_low,2,MAF,139.3971164540796,44.144664754536166,42,50,3,0.37233603963646134,0.6914678230728646,0.5447856638156797,0.0998518632574722
uniform_low,2,MIEF,95.31200207449399,21.94628132186484,42,50,3,0.37233603963646134,0.6914678230728646,0.5447856638156797,0.0998518632574722
uniform_low,2,Random,2995.5180155233866,2128.2234746097984,42,50,3,0.37233603963646134,0.6914678230728646,0.5447856638156797,0.0998518632574722
uniform_low,4,MGF,89.89020441084517,2.221508608577379,42,50,3,0.36533131802553004,0.6914678230728646,0.5429058677046522,0.10057759233521987
uniform_low,4,MAF,144.91704009076378,51.70341134748542,42,50,3,0.36533131802553004,0.6914678230728646,0.5429058677046522,0.10057759233521987
