profile,M,policy,mean_error,std_error,seed,titer,mc_trials,q_min,q_max,q_mean,q_std
uniform_low,4,MIEF,107.53236795938956,21.651059230347805,42,50,3,0.36533131802553004,0.6914678230728646,0.5429058677046522,0.10057759233521987
uniform_low,4,Random,2945.098962526033,1231.1959748211898,42,50,3,0.36533131802553004,0.6914678230728646,0.5429058677046522,0.10057759233521987
uniform_low,6,MGF,105.11313575423976,6.263846124854859,42,50,3,0.3525767944128519,0.6914678230728646,0.5342081264193641,0.09907104816199395
uniform_low,6,MAF,164.84026250776012,28.089037366170764,42,50,3,0.3525767944128519,0.6914678230728646,0.5342081264193641,0.09907104816199395
uniform_low,6,MIEF,111.63092930302169,5.375636248482439,42,50,3,0.3525767944128519,0.6914678230728646,0.5342081264193641,0.09907104816199395
uniform_low,6,Random,2437.6449568789494,182.93044846778002,42,50,3,0.3525767944128519,0.6914678230728646,0.5342081264193641,0.09907104816199395
uniform_low,8,MGF,118.20638295872125,1.1000924907664484,42,50,3,0.3525767944128519,0.6914678230728646,0.5288908258777977,0.09443311586452609
uniform_low,8,MAF,365.349554544215,94.66278243236515,42,50,3,0.3525767944128519,0.6914678230728646,0.5288908258777977,0.09443311586452609
uniform_low,8,MIEF,125.08056968798398,5.920046989784759,42,50,3,0.3525767944128519,0.6914678230728646,0.5288908258777977,0.09443311586452609
uniform_low,8,Random,4139.015124123296,703.1570217754177,42,50,3,0.3525767944128519,0.6914678230728646,0.5288908258777977,0.09443311586452609
uniform_low,10,MGF,129.57049746807698,3.0451943069832508,42,50,3,0.3525767944128519,0.6914678230728646,0.52319118082121,0.09510936226080857
uniform_low,10,MAF,1054.9848194660879,197.11544177153675,42,50,3,0.3525767944128519,0.6914678230728646,0.52319118082121,0.09510936226080857
uniform_low,10,MIEF,155.50954494026928,11.715444153301934,42,50,3,0.3525767944128519,0.6914678230728646,0.52319118082121,0.09510936226080857
uniform_low,10,Random,5353.089033860501,223.60036058726735,42,50,3,0.3525767944128519,0.6914678230728646,0.52319118082121,0.09510936226080857
uniform_low,12,MGF,149.0271181730249,8.312984982814948,42,50,3,0.3525767944128519,0.6914678230728646,0.5241328560320033,0.09579123140301238
uniform_low,12,MAF,2416.537656955668,156.81256226233413,42,50,3,0.3525767944128519,0.6914678230728646,0.5241328560320033,0.09579123140301238
uniform_low,12,MIEF,183.36926049042395,9.340156236383582,42,50,3,0.3525767944128519,0.6914678230728646,0.5241328560320033,0.09579123140301238
uniform_low,12,Random,5737.154890885319,400.630610007945,42,50,3,0.3525767944128519,0.6914678230728646,0.5241328560320033,0.09579123140301238
uniform_low,14,MGF,170.54493944738763,9.714684825998116,42,50,3,0.3525767944128519,0.6914678230728646,0.5225425168711575,0.09524428009448643
uniform_low,14,MAF,4563.957146571618,660.3590414495316,42,50,3,0.3525767944128519,0.6914678230728646,0.5225425168711575,0.09524428009448643
uniform_low,14,MIEF,206.49376950891224,17.455123683485304,42,50,3,0.3525767944128519,0.6914678230728646,0.5225425168711575,0.09524428009448643
uniform_low,14,Random,6692.530709351527,698.5241431748743,42,50,3,0.3525767944128519,0.6914678230728646,0.5225425168711575,0.09524428009448643
uniform_low,16,MGF,207.5042985414257,19.12607203393897,42,50,3,0.3525767944128519,0.6914678230728646,0.5218678648708113,0.09612884085109528
uniform_low,16,MAF,5973.491831032989,377.27778395270536,42,50,3,0.3525767944128519,0.6914678230728646,0.5218678648708113,0.09612884085109528
uniform_low,16,MIEF,314.46183927258306,66.2713956672479,42,50,3,0.3525767944128519,0.6914678230728646,0.5218678648708113,0.09612884085109528
uniform_low,16,Random,7314.629023374324,437.1466491111685,42,50,3,0.3525767944128519,0.6914678230728646,0.5218678648708113,0.09612884085109528
uniform_low,18,MGF,264.2405784542645,35.53335509251669,42,50,3,0.3525767944128519,0.6914678230728646,0.5215911408663602,0.096353793332047
uniform_low,18,MAF,6287.04086724126,16.07158296780064,42,50,3,0.3525767944128519,0.6914678230728646,0.5215911408663602,0.096353793332047
uniform_low,18,MIEF,383.0069231815882,80.36170008222895,42,50,3,0.3525767944128519,0.6914678230728646,0.5215911408663602,0.096353793332047
uniform_low,18,Random,7689.916495808321,415.9815681996201,42,50,3,0.3525767944128519,0.6914678230728646,0.5215911408663602,0.096353793332047
uniform_low,20,MGF,397.30424820512786,118.47090346425564,42,50,3,0.3525767944128519,0.6973314474195429,0.5226645782927889,0.09798925034545837
uniform_low,20,MAF,6595.660062758031,302.61317693705024,42,50,3,0.3525767944128519,0.6973314474195429,0.5226645782927889,0.09798925034545837
uniform_low,20,MIEF,351.66838928094194,71.48016582483541,42,50,3,0.3525767944128519,0.6973314474195429,0.5226645782927889,0.09798925034545837
uniform_low,20,Random,8298.517574267595,385.0250501362461,42,50,3,0.3525767944128519,0.6973314474195429,0.5226645782927889,0.09798925034545837
source_gradient,2,MGF,65.0830310117555,3.933217024436562,42,50,3,0.55,0.95,0.7500000000000001,0.19999999999999996
source_gradient,2,MAF,83.8977717467342,12.49037193875385,42,50,3,0.55,0.95,0.7500000000000001,0.19999999999999996
source_gradient,2,MIEF,70.64756285879979,7.520298093576843,42,50,3,0.55,0.95,0.7500000000000001,0.19999999999999996
source_gradient,2,Random,2379.422985213804,1709.5481033783342,42,50,3,0.55,0.95,0.7500000000000001,0.19999999999999996
source_gradient,4,MGF,70.96480733656205,5.083905592093313,42,50,3,0.55,0.95,0.7500000000000001,0.14907119849998596
source_gradient,4,MAF,77.36310340967647,10.797942837227643,42,50,3,0.55,0.95,0.7500000000000001,0.14907119849998596
source_gradient,4,MIEF,67.55196705326227,2.797441595959646,42,50,3,0.55,0.95,0.7500000000000001,0.14907119849998596
source_gradient,4,Random,1848.4639366148178,1130.014872722353,42,50,3,0.55,0.95,0.7500000000000001,0.14907119849998596
source_gradient,6,MGF,77.75086798553585,1.5579011202085848,42,50,3,0.55,0.95,0.7499999999999996,0.13662601021279464
source_gradient,6,MAF,87.1965055169167,5.591438164013112,42,50,3,0.55,0.95,0.7499999999999996,0.13662601021279464
source_gradient,6,MIEF,75.56895728029878,3.3887822429379963,42,50,3,0.55,0.95,0.7499999999999996,0.13662601021279464
source_gradient,6,Random,1279.39632610295,144.15530043162204,42,50,3,0.55,0.95,0.7499999999999996,0.13662601021279464
source_gradient,8,MGF,100.66963401301977,2.922860884991603,42,50,3,0.55,0.95,0.75,0.1309307341415954
source_gradient,8,MAF,123.2841280859203,8.058670953813076,42,50,3,0.55,0.95,0.75,0.1309307341415954
source_gradient,8,MIEF,95.75397484636403,5.305325760042647,42,50,3,0.55,0.95,0.75,0.1309307341415954
source_gradient,8,Random,2133.693103894471,596.0389029797275,42,50,3,0.55,0.95,0.75,0.1309307341415954
source_gradient,10,MGF,112.11212238161038,1.6831724079603705,42,50,3,0.55,0.95,0.75,0.12765694770084504
source_gradient,10,MAF,242.75218475838756,16.235566852633692,42,50,3,0.55,0.95,0.75,0.12765694770084504
source_gradient,10,MIEF,108.76232610300866,1.0700768012736093,42,50,3,0.55,0.95,0.75,0.12765694770084504
source_gradient,10,Random,3328.3436160880724,69.9959744902753,42,50,3,0.55,0.95,0.75,0.12765694770084504
source_gradient,12,MGF,128.27133494537838,1.652421176754261,42,50,3,0.55,0.95,0.7499999999999999,0.12552918289216952
source_gradient,12,MAF,450.28010262753816,44.59135670184595,42,50,3,0.55,0.95,0.7499999999999999,0.12552918289216952
source_gradient,12,MIEF,122.20420843022539,3.423041122782937,42,50,3,0.55,0.95,0.7499999999999999,0.12552918289216952
source_gradient,12,Random,4523.874347028157,723.9956291234258,42,50,3,0.55,0.95,0.7499999999999999,0.12552918289216952
source_gradient,14,MGF,152.03456706159668,7.351240554190128,42,50,3,0.55,0.95,0.75,0.12403473458920843
source_gradient,14,MAF,978.9900776147642,117.81165310363609,42,50,3,0.55,0.95,0.75,0.12403473458920843
source_gradient,14,MIEF,132.59441657343007,5.0030182549381275,42,50,3,0.55,0.95,0.75,0.12403473458920843
source_gradient,14,Random,4893.468160133268,882.6477400601831,42,50,3,0.55,0.95,0.75,0.12403473458920843
source_gradient,16,MGF,147.12044183045393,8.505355422696638,42,50,3,0.55,0.95,0.75,0.12292725943057183
source_gradient,16,MAF,1835.6881134397772,462.3721859931543,42,50,3,0.55,0.95,0.75,0.12292725943057183
source_gradient,16,MIEF,143.54653391878279,8.02434887241543,42,50,3,0.55,0.95,0.75,0.12292725943057183
source_gradient,16,Random,5768.433538804158,563.5083100795066,42,50,3,0.55,0.95,0.75,0.12292725943057183
source_gradient,18,MGF,174.9590729133579,5.024113748598743,42,50,3,0.55,0.95,0.75,0.12207358757861472
source_gradient,18,MAF,2604.381389388056,256.0030602950397,42,50,3,0.55,0.95,0.75,0.12207358757861472
source_gradient,18,MIEF,168.84067390175005,9.546729319481782,42,50,3,0.55,0.95,0.75,0.12207358757861472
source_gradient,18,Random,6385.206089295202,239.33480765798686,42,50,3,0.55,0.95,0.75,0.12207358757861472
source_gradient,20,MGF,177.52103721945832,5.960303622280212,42,50,3,0.55,0.95,0.75,0.12139539573337678
source_gradient,20,MAF,4158.3301767264,730.6370739844625,42,50,3,0.55,0.95,0.75,0.12139539573337678
source_gradient,20,MIEF,198.0637306524953,37.71815816044016,42,50,3,0.55,0.95,0.75,0.12139539573337678
source_gradient,20,Random,6549.209567342536,465.6009562187326,42,50,3,0.55,0.95,0.75,0.12139539573337678
task_gradient,2,MGF,66.34847259224613,2.0663607620207105,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,2,MAF,74.2503439765181,2.6948878801500196,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,2,MIEF,72.70965545271059,4.190812085800942,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,2,Random,1861.374474710862,1402.2109298188423,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,4,MGF,64.24696085522226,1.6208091896765155,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,4,MAF,78.4245178843825,2.2701269080889066,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,4,MIEF,66.33890978185202,0.7413839595660475,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,4,Random,1439.8857211620482,602.2501644148848,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,6,MGF,77.73118713023463,1.7946098013831868,42,50,3,0.55,0.95,0.75,0.12909944487358055
task_gradient,6,MAF,87.50690256432772,7.06746583854077,42,50,3,0.55,0.95,0.75,0.12909944487358055
task_gradient,6,MIEF,76.38799934465028,5.240841490329918,42,50,3,0.55,0.95,0.75,0.12909944487358055
task_gradient,6,Random,1266.6546062425489,89.20222994042622,42,50,3,0.55,0.95,0.75,0.12909944487358055
task_gradient,8,MGF,94.02965903779216,0.3795741083530326,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,8,MAF,134.42840055919166,11.493609652610834,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,8,MIEF,97.7076192149594,7.160894390047246,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,8,Random,2220.0861306396546,418.9074781937566,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,10,MGF,107.867599669988,1.8412612179270724,42,50,3,0.55,0.95,0.7499999999999999,0.12909944487358055
task_gradient,10,MAF,279.24065242243904,80.19512478752627,42,50,3,0.55,0.95,0.7499999999999999,0.12909944487358055
task_gradient,10,MIEF,110.60511066690496,0.5108625135253997,42,50,3,0.55,0.95,0.7499999999999999,0.12909944487358055
task_gradient,10,Random,3465.200968384006,437.60521286363104,42,50,3,0.55,0.95,0.7499999999999999,0.12909944487358055
task_gradient,12,MGF,117.69196080879237,2.8772075327632347,42,50,3,0.55,0.95,0.75,0.12909944487358055
task_gradient,12,MAF,457.9277909151618,136.30164000739043,42,50,3,0.55,0.95,0.75,0.12909944487358055
task_gradient,12,MIEF,125.28895736053101,3.5765165480141037,42,50,3,0.55,0.95,0.75,0.12909944487358055
task_gradient,12,Random,3935.5186575222324,217.70626889508068,42,50,3,0.55,0.95,0.75,0.12909944487358055
task_gradient,14,MGF,128.7536393603764,1.1796878330433824,42,50,3,0.55,0.95,0.7499999999999999,0.12909944487358052
task_gradient,14,MAF,879.645349970025,87.29398318485445,42,50,3,0.55,0.95,0.7499999999999999,0.12909944487358052
task_gradient,14,MIEF,130.03559625948333,0.4981095810560946,42,50,3,0.55,0.95,0.7499999999999999,0.12909944487358052
task_gradient,14,Random,4756.898512786475,691.4918745926342,42,50,3,0.55,0.95,0.7499999999999999,0.12909944487358052
task_gradient,16,MGF,137.65814178520074,4.05748548336499,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,16,MAF,1485.6644707013072,227.06546508356146,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,16,MIEF,146.80980388046225,8.766414430146806,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,16,Random,5345.334013517611,636.9369293928584,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,18,MGF,146.40537966750063,3.464895245684239,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,18,MAF,2361.9555269909815,58.35891732246799,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,18,MIEF,164.2983791711325,5.561532494846875,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,18,Random,6418.595918822386,664.815202411739,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,20,MGF,172.36602121548253,9.862428971855996,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,20,MAF,3292.3954759122994,454.3224899362498,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,20,MIEF,197.0878317405937,17.207865466333992,42,50,3,0.55,0.95,0.75,0.12909944487358052
task_gradient,20,Random,6612.276379956046,599.1912661491054,42,50,3,0.55,0.95,0.75,0.12909944487358052
bimodal_extreme,2,MGF,90.07587325598818,17.806552329271756,42,50,3,0.258775939215438,0.99,0.7004194306391955,0.32306727301966964
bimodal_extreme,2,MAF,267.82870667300557,262.43557460476546,42,50,3,0.258775939215438,0.99,0.7004194306391955,0.32306727301966964
bimodal_extreme,2,MIEF,130.39145627864244,34.19113532761393,42,50,3,0.258775939215438,0.99,0.7004194306391955,0.32306727301966964
bimodal_extreme,2,Random,1535.165209784753,141.72475847658998,42,50,3,0.258775939215438,0.99,0.7004194306391955,0.32306727301966964
bimodal_extreme,4,MGF,130.0007575017259,62.767201105624586,42,50,3,0.2156332783020985,0.9798988262246878,0.6930768734028968,0.3261930401082443
bimodal_extreme,4,MAF,497.0099762810293,575.5742660036855,42,50,3,0.2156332783020985,0.9798988262246878,0.6930768734028968,0.3261930401082443
bimodal_extreme,4,MIEF,160.67427940899844,81.90305282842058,42,50,3,0.2156332783020985,0.9798988262246878,0.6930768734028968,0.3261930401082443
bimodal_extreme,4,Random,2300.639248963687,657.1452000972952,42,50,3,0.2156332783020985,0.9798988262246878,0.6930768734028968,0.3261930401082443
bimodal_extreme,6,MGF,94.66079523653332,9.88876818863747,42,50,3,0.22769710728057724,0.9759845659557213,0.718574215886684,0.3121769349351609
bimodal_extreme,6,MAF,279.7782657072044,140.0039950515328,42,50,3,0.22769710728057724,0.9759845659557213,0.718574215886684,0.3121769349351609
bimodal_extreme,6,MIEF,109.0241497766397,14.160526174309636,42,50,3,0.22769710728057724,0.9759845659557213,0.718574215886684,0.3121769349351609
bimodal_extreme,6,Random,2426.953701294361,762.7409269628024,42,50,3,0.22769710728057724,0.9759845659557213,0.718574215886684,0.3121769349351609
bimodal_extreme,8,MGF,109.93283923026569,5.595347122970988,42,50,3,0.19339768596343454,0.99,0.748906876768441,0.3005408103061824
bimodal_extreme,8,MAF,239.24165673536632,81.14325345009827,42,50,3,0.19339768596343454,0.99,0.748906876768441,0.3005408103061824
bimodal_extreme,8,MIEF,114.17137854619561,4.397760926075661,42,50,3,0.19339768596343454,0.99,0.748906876768441,0.3005408103061824
bimodal_extreme,8,Random,2480.2400237303323,343.93497879207206,42,50,3,0.19339768596343454,0.99,0.748906876768441,0.3005408103061824
bimodal_extreme,10,MGF,126.70942893813987,11.230532692456103,42,50,3,0.22682789990814983,0.99,0.7636481945852543,0.2910939643225916
bimodal_extreme,10,MAF,466.34767901919093,49.907985822375636,42,50,3,0.22682789990814983,0.99,0.7636481945852543,0.2910939643225916
bimodal_extreme,10,MIEF,176.9790001670849,33.220779998199525,42,50,3,0.22682789990814983,0.99,0.7636481945852543,0.2910939643225916
bimodal_extreme,10,Random,3816.965249763022,453.8706831469063,42,50,3,0.22682789990814983,0.99,0.7636481945852543,0.2910939643225916
bimodal_extreme,12,MGF,264.21946723283344,148.98716862068528,42,50,3,0.1716670779534351,0.99,0.7621420932511755,0.2975231700676277
bimodal_extreme,12,MAF,1342.6217149264683,451.4991640124847,42,50,3,0.1716670779534351,0.99,0.7621420932511755,0.2975231700676277
bimodal_extreme,12,MIEF,388.6286515851967,161.7382942235762,42,50,3,0.1716670779534351,0.99,0.7621420932511755,0.2975231700676277
bimodal_extreme,12,Random,4556.807865534096,328.58512075794306,42,50,3,0.1716670779534351,0.99,0.7621420932511755,0.2975231700676277
bimodal_extreme,14,MGF,172.55017868840528,28.683654619174995,42,50,3,0.21277070065129033,0.99,0.7712730610850718,0.28689317403855874
bimodal_extreme,14,MAF,1754.8279793427416,275.4537609204808,42,50,3,0.21277070065129033,0.99,0.7712730610850718,0.28689317403855874
bimodal_extreme,14,MIEF,225.06704748364254,32.32806610039478,42,50,3,0.21277070065129033,0.99,0.7712730610850718,0.28689317403855874
bimodal_extreme,14,Random,4941.236715718912,692.791516590245,42,50,3,0.21277070065129033,0.99,0.7712730610850718,0.28689317403855874
bimodal_extreme,16,MGF,237.724534615557,51.95702793017002,42,50,3,0.1716670779534351,0.99,0.7734611256863716,0.2904375042961641
bimodal_extreme,16,MAF,3229.6606525411808,832.3742796898202,42,50,3,0.1716670779534351,0.99,0.7734611256863716,0.2904375042961641
bimodal_extreme,16,MIEF,245.2181820920276,51.409452727512736,42,50,3,0.1716670779534351,0.99,0.7734611256863716,0.2904375042961641
bimodal_extreme,16,Random,5928.550891361917,508.36571065240986,42,50,3,0.1716670779534351,0.99,0.7734611256863716,0.2904375042961641
bimodal_extreme,18,MGF,252.71545849552106,56.407832468025155,42,50,3,0.1963508282004354,0.99,0.7729919058622745,0.29218934927256973
bimodal_extreme,18,MAF,5919.503649792281,143.04699110106216,42,50,3,0.1963508282004354,0.99,0.7729919058622745,0.29218934927256973
bimodal_extreme,18,MIEF,327.25647177442306,82.1430524051998,42,50,3,0.1963508282004354,0.99,0.7729919058622745,0.29218934927256973
bimodal_extreme,18,Random,6169.469474861492,789.924495132997,42,50,3,0.1963508282004354,0.99,0.7729919058622745,0.29218934927256973
bimodal_extreme,20,MGF,329.5798770899135,76.26380183182117,42,50,3,0.18331919400758473,0.99,0.7674236668200305,0.2951487243479667
bimodal_extreme,20,MAF,6071.418078417567,160.02283541185508,42,50,3,0.18331919400758473,0.99,0.7674236668200305,0.2951487243479667
bimodal_extreme,20,MIEF,328.20275703318885,56.982712793004055,42,50,3,0.18331919400758473,0.99,0.7674236668200305,0.2951487243479667
bimodal_extreme,20,Random,7409.342622357646,464.70852193150694,42,50,3,0.18331919400758473,0.99,0.7674236668200305,0.2951487243479667
adversarial_by_penalty_type,2,MGF,61.28842536212346,2.5305032100922573,42,50,3,0.5239564098627537,0.9225448241393607,0.7816809264370941,0.16539751694156263
adversarial_by_penalty_type,2,MAF,67.93101053443085,4.832764832740067,42,50,3,0.5239564098627537,0.9225448241393607,0.7816809264370941,0.16539751694156263
adversarial_by_penalty_type,2,MIEF,60.27321047271504,1.1056412505972424,42,50,3,0.5239564098627537,0.9225448241393607,0.7816809264370941,0.16539751694156263
adversarial_by_penalty_type,2,Random,647.8227861433057,613.8896346346252,42,50,3,0.5239564098627537,0.9225448241393607,0.7816809264370941,0.16539751694156263
adversarial_by_penalty_type,4,MGF,62.212234407229744,1.2911913830406458,42,50,3,0.5239564098627537,0.9428329520174092,0.7848103291481637,0.16573452157674404
adversarial_by_penalty_type,4,MAF,69.17458834221993,5.461769671837193,42,50,3,0.5239564098627537,0.9428329520174092,0.7848103291481637,0.16573452157674404
adversarial_by_penalty_type,4,MIEF,59.72947145526184,0.8196001571784904,42,50,3,0.5239564098627537,0.9428329520174092,0.7848103291481637,0.16573452157674404
adversarial_by_penalty_type,4,Random,731.6478185496007,103.88354559781786,42,50,3,0.5239564098627537,0.9428329520174092,0.7848103291481637,0.16573452157674404
adversarial_by_penalty_type,6,MGF,71.82841002457405,2.1758192095813595,42,50,3,0.5239564098627537,0.9428329520174092,0.7847052341159134,0.16589755931271596
adversarial_by_penalty_type,6,MAF,85.38644621660278,4.689853211981964,42,50,3,0.5239564098627537,0.9428329520174092,0.7847052341159134,0.16589755931271596
adversarial_by_penalty_type,6,MIEF,69.25756509755502,0.8397453931405764,42,50,3,0.5239564098627537,0.9428329520174092,0.7847052341159134,0.16589755931271596
adversarial_by_penalty_type,6,Random,668.7905335565955,404.83918729575146,42,50,3,0.5239564098627537,0.9428329520174092,0.7847052341159134,0.16589755931271596
adversarial_by_penalty_type,8,MGF,90.01859154629865,1.5164850207135703,42,50,3,0.5239564098627537,0.9428329520174092,0.7837776509648091,0.1646738233710598
adversarial_by_penalty_type,8,MAF,125.56326199318026,22.42550103980702,42,50,3,0.5239564098627537,0.9428329520174092,0.7837776509648091,0.1646738233710598
adversarial_by_penalty_type,8,MIEF,84.41518900182008,0.3097446054901516,42,50,3,0.5239564098627537,0.9428329520174092,0.7837776509648091,0.1646738233710598
adversarial_by_penalty_type,8,Random,1286.9744492822908,229.8127918043347,42,50,3,0.5239564098627537,0.9428329520174092,0.7837776509648091,0.1646738233710598
adversarial_by_penalty_type,10,MGF,102.5419770414464,0.574576000167872,42,50,3,0.5239564098627537,0.9428329520174092,0.783526500872239,0.16453055913829118
adversarial_by_penalty_type,10,MAF,214.88017297259094,17.150103342567988,42,50,3,0.5239564098627537,0.9428329520174092,0.783526500872239,0.16453055913829118
adversarial_by_penalty_type,10,MIEF,95.74050169105057,1.565188839935782,42,50,3,0.5239564098627537,0.9428329520174092,0.783526500872239,0.16453055913829118
adversarial_by_penalty_type,10,Random,2367.079116673962,115.72630585852978,42,50,3,0.5239564098627537,0.9428329520174092,0.783526500872239,0.16453055913829118
adversarial_by_penalty_type,12,MGF,114.41790989956722,0.5523964172158696,42,50,3,0.5210577505515382,0.9428329520174092,0.7821939344118662,0.1644050018411067
adversarial_by_penalty_type,12,MAF,445.0558386927782,113.73112859144717,42,50,3,0.5210577505515382,0.9428329520174092,0.7821939344118662,0.1644050018411067
adversarial_by_penalty_type,12,MIEF,109.16579211204477,0.46339593512526334,42,50,3,0.5210577505515382,0.9428329520174092,0.7821939344118662,0.1644050018411067
adversarial_by_penalty_type,12,Random,3050.7375217365893,145.2363266033709,42,50,3,0.5210577505515382,0.9428329520174092,0.7821939344118662,0.1644050018411067
adversarial_by_penalty_type,14,MGF,126.48550609629189,0.8847076365290794,42,50,3,0.5210577505515382,0.9428329520174092,0.7824886854127179,0.16485925370385465
adversarial_by_penalty_type,14,MAF,765.0612605174705,215.97343869541635,42,50,3,0.5210577505515382,0.9428329520174092,0.7824886854127179,0.16485925370385465
adversarial_by_penalty_type,14,MIEF,119.78235554606177,1.168338737976326,42,50,3,0.5210577505515382,0.9428329520174092,0.7824886854127179,0.16485925370385465
adversarial_by_penalty_type,14,Random,3669.6781971368655,1004.1119235259025,42,50,3,0.5210577505515382,0.9428329520174092,0.7824886854127179,0.16485925370385465
adversarial_by_penalty_type,16,MGF,132.83357803393545,2.060122797664165,42,50,3,0.5205838741099469,0.9582772493201466,0.7823846871741748,0.16555424635110622
adversarial_by_penalty_type,16,MAF,1356.5050509328128,96.66287245451049,42,50,3,0.5205838741099469,0.9582772493201466,0.7823846871741748,0.16555424635110622
adversarial_by_penalty_type,16,MIEF,130.65695905740282,4.060773607417524,42,50,3,0.5205838741099469,0.9582772493201466,0.7823846871741748,0.16555424635110622
adversarial_by_penalty_type,16,Random,4604.901392814703,612.4458812531615,42,50,3,0.5205838741099469,0.9582772493201466,0.7823846871741748,0.16555424635110622
adversarial_by_penalty_type,18,MGF,140.63637524786145,1.3130160623046547,42,50,3,0.5165063411059129,0.9582772493201466,0.7819146777989154,0.16559923534452078
adversarial_by_penalty_type,18,MAF,2362.7487647180933,105.92831099204031,42,50,3,0.5165063411059129,0.9582772493201466,0.7819146777989154,0.16559923534452078
adversarial_by_penalty_type,18,MIEF,141.06525838594692,1.6264217922948403,42,50,3,0.5165063411059129,0.9582772493201466,0.7819146777989154,0.16559923534452078
adversarial_by_penalty_type,18,Random,4971.241561613778,635.7705056126335,42,50,3,0.5165063411059129,0.9582772493201466,0.7819146777989154,0.16559923534452078
adversarial_by_penalty_type,20,MGF,140.02923026800798,0.46962340393286217,42,50,3,0.5165063411059129,0.9582772493201466,0.7821980305660096,0.16545258469148524
adversarial_by_penalty_type,20,MAF,3505.149864448387,740.4169748802972,42,50,3,0.5165063411059129,0.9582772493201466,0.7821980305660096,0.16545258469148524
adversarial_by_penalty_type,20,MIEF,151.48424341156945,1.1937390897446973,42,50,3,0.5165063411059129,0.9582772493201466,0.7821980305660096,0.16545258469148524
adversarial_by_penalty_type,20,Random,5958.515747872833,538.6111144997657,42,50,3,0.5165063411059129,0.9582772493201466,0.7821980305660096,0.16545258469148524
