profile,M,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
uniform_wide,2,MGF,81.19334434574502,27.38485948020374,ones,0,1000,10,adam,0.35172525510719327,0.939095626986294,0.6833623385697012,0.21044703810169754
uniform_wide,2,MAF,102.39250124077742,31.066443354980343,ones,0,1000,10,adam,0.35172525510719327,0.939095626986294,0.6833623385697012,0.21044703810169754
uniform_wide,2,MIEF,86.13597485988157,25.18390432447245,ones,0,1000,10,adam,0.35172525510719327,0.939095626986294,0.6833623385697012,0.21044703810169754
uniform_wide,2,Random,1489.5930089690833,948.8761261558526,ones,0,1000,10,adam,0.35172525510719327,0.939095626986294,0.6833623385697012,0.21044703810169754
uniform_wide,4,MGF,75.57972946636315,4.7373782969211335,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6790019710137102,0.19061448441489814
uniform_wide,4,MAF,92.55071414661542,7.357382097390217,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6790019710137102,0.19061448441489814
uniform_wide,4,MIEF,78.42312232970616,5.177761910317126,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6790019710137102,0.19061448441489814
uniform_wide,4,Random,996.004751435222,375.27616894635815,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6790019710137102,0.19061448441489814
uniform_wide,6,MGF,79.74993860213408,2.476919297964904,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6802051971259905,0.18662800819219028
uniform_wide,6,MAF,112.64344133262622,12.548064518930685,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6802051971259905,0.18662800819219028
uniform_wide,6,MIEF,88.22280271248319,4.766988128717571,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6802051971259905,0.18662800819219028
uniform_wide,6,Random,2235.402125911437,549.9077777849952,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6802051971259905,0.18662800819219028
uniform_wide,8,MGF,106.89663811187802,11.596705498357897,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6626581877898834,0.1861296943739391
uniform_wide,8,MAF,233.50290615734076,40.11250942194762,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6626581877898834,0.1861296943739391
uniform_wide,8,MIEF,142.74055606734368,85.89093835392468,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6626581877898834,0.1861296943739391
uniform_wide,8,Random,2839.839023603624,693.2855836368186,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6626581877898834,0.1861296943739391
uniform_wide,10,MGF,110.97521526437325,2.5044567997444673,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6809830602056709,0.18246413519700477
uniform_wide,10,MAF,459.51124420339954,116.8905073431911,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6809830602056709,0.18246413519700477
uniform_wide,10,MIEF,131.05158885099752,18.89634600984193,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6809830602056709,0.18246413519700477
uniform_wide,10,Random,4223.804122629868,975.247084203394,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6809830602056709,0.18246413519700477
uniform_wide,12,MGF,118.79710459828974,3.501569559774654,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6967666105439166,0.18912930650655985
uniform_wide,12,MAF,966.2655173553261,236.7667928557392,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6967666105439166,0.18912930650655985
uniform_wide,12,MIEF,139.9894127803453,19.159885329345443,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6967666105439166,0.18912930650655985
uniform_wide,12,Random,5022.703474162646,674.6245746890686,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6967666105439166,0.18912930650655985
uniform_wide,14,MGF,132.6039540807903,3.497069110912414,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878675917923905,0.19232998482975577
uniform_wide,14,MAF,1948.8305864899364,276.53338990682175,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878675917923905,0.19232998482975577
uniform_wide,14,MIEF,158.98775962088527,14.865114127573856,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878675917923905,0.19232998482975577
uniform_wide,14,Random,5085.320243070795,548.7691651706716,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878675917923905,0.19232998482975577
uniform_wide,16,MGF,142.01087453438913,10.11110503535675,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878616472358329,0.18853947718418046
uniform_wide,16,MAF,2867.445369583606,319.03129197512004,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878616472358329,0.18853947718418046
uniform_wide,16,MIEF,170.443933735162,18.861803448983622,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878616472358329,0.18853947718418046
uniform_wide,16,Random,5790.037451867391,453.47532585818567,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6878616472358329,0.18853947718418046
uniform_wide,18,MGF,157.00355287181728,8.955091853892712,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.682659840741748,0.19041309901292353
uniform_wide,18,MAF,4929.148199009531,613.5948131386735,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.682659840741748,0.19041309901292353
uniform_wide,18,MIEF,200.99540728092566,21.63523176299961,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.682659840741748,0.19041309901292353
uniform_wide,18,Random,6279.465149753748,450.5786417698242,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.682659840741748,0.19041309901292353
uniform_wide,20,MGF,186.78636655290643,11.294123849336142,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,20,MAF,5888.438149072607,187.1923552292791,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,20,MIEF,245.9832049645304,44.7366289807609,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_wide,20,Random,6836.605928830015,671.0451466824253,ones,0,1000,10,adam,0.35172525510719327,0.9782422595472029,0.6910627557164845,0.1902503139999702
uniform_low,2,MGF,94.06953501577999,24.12808727339924,ones,0,1000,10,adam,0.3509584750595518,0.6772753483257188,0.5352012992053896,0.11691502116760974
uniform_low,2,MAF,153.40146620739176,71.15183149864535,ones,0,1000,10,adam,0.3509584750595518,0.6772753483257188,0.5352012992053896,0.11691502116760974
uniform_low,2,MIEF,106.23183500851569,25.83505225575372,ones,0,1000,10,adam,0.3509584750595518,0.6772753483257188,0.5352012992053896,0.11691502116760974
uniform_low,2,Random,2033.4234290823838,1246.4375650977129,ones,0,1000,10,adam,0.3509584750595518,0.6772753483257188,0.5352012992053896,0.11691502116760974
uniform_low,4,MGF,87.55194142287993,3.7340879172779236,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5327788727853945,0.10589693578605454
uniform_low,4,MAF,143.63015014441842,51.2208340411534,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5327788727853945,0.10589693578605454
uniform_low,4,MIEF,97.75143410836375,6.962437678840806,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5327788727853945,0.10589693578605454
uniform_low,4,Random,1610.7107400759983,495.98499583075215,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5327788727853945,0.10589693578605454
uniform_low,6,MGF,100.47019789592997,15.958979765246417,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5334473317366615,0.10368222677343905
uniform_low,6,MAF,201.13286592133915,50.83862625633145,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5334473317366615,0.10368222677343905
uniform_low,6,MIEF,119.44007518590391,29.224067276591803,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5334473317366615,0.10368222677343905
uniform_low,6,Random,3171.685259709822,724.7290916484014,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5334473317366615,0.10368222677343905
uniform_low,8,MGF,135.99996476126157,45.17339686418715,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5236989932166018,0.1034053857632995
uniform_low,8,MAF,479.6389270900401,137.49428299961602,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5236989932166018,0.1034053857632995
uniform_low,8,MIEF,165.10570183778177,86.19612940533383,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5236989932166018,0.1034053857632995
uniform_low,8,Random,4004.481625211544,924.7763049632158,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5236989932166018,0.1034053857632995
uniform_low,10,MGF,130.5558470427527,7.427382098521003,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,10,MAF,1154.928867791522,218.337684126044,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,10,MIEF,160.6719641936486,18.622331446189857,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,10,Random,5336.914722063071,1032.2764940806576,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5338794778920395,0.10136896399833598
uniform_low,12,MGF,142.07068304657378,9.00961190176326,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5426481169688425,0.10507183694808879
uniform_low,12,MAF,2444.4364226267908,518.8824274009048,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5426481169688425,0.10507183694808879
uniform_low,12,MIEF,172.08821200094548,30.166189330222437,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5426481169688425,0.10507183694808879
uniform_low,12,Random,6047.21689379607,773.6088558083228,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5426481169688425,0.10507183694808879
uniform_low,14,MGF,171.62421517951697,18.060340404224448,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377042176624391,0.10684999157208654
uniform_low,14,MAF,4071.714377870047,866.7879065154485,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377042176624391,0.10684999157208654
uniform_low,14,MIEF,221.02314034579263,63.6550261099055,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377042176624391,0.10684999157208654
uniform_low,14,Random,6401.826797048929,622.3488623197061,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377042176624391,0.10684999157208654
uniform_low,16,MGF,188.54869680536794,22.83994751700751,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377009151310183,0.10474415399121136
uniform_low,16,MAF,5564.717218054953,635.3876275685719,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377009151310183,0.10474415399121136
uniform_low,16,MIEF,239.77950251323756,23.726085515254987,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377009151310183,0.10474415399121136
uniform_low,16,Random,7085.267871162841,540.5932443724538,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5377009151310183,0.10474415399121136
uniform_low,18,MGF,216.5449662728557,32.71010312733508,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5348110226343044,0.10578505500717973
uniform_low,18,MAF,6185.935311862831,140.17127837399062,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5348110226343044,0.10578505500717973
uniform_low,18,MIEF,350.8057463414948,57.14492744582393,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5348110226343044,0.10578505500717973
uniform_low,18,Random,7289.08181440382,322.52439050369674,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5348110226343044,0.10578505500717973
uniform_low,20,MGF,298.59180789997447,78.06765606152946,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,MAF,6790.967335137774,701.4371555353515,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,MIEF,449.58437289631183,136.2316690080567,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_low,20,Random,7900.155521166443,638.4526659636942,ones,0,1000,10,adam,0.3509584750595518,0.6990234775262238,0.5394793087313804,0.10569461888887233
uniform_mid,2,MGF,68.88609047543366,4.021344106533247,ones,0,1000,10,adam,0.5508215500510445,0.8305217271363304,0.7087439707474767,0.10021287528652263
uniform_mid,2,MAF,77.16292207583786,6.614848812706211,ones,0,1000,10,adam,0.5508215500510445,0.8305217271363304,0.7087439707474767,0.10021287528652263
uniform_mid,2,MIEF,71.02197494589468,3.529331411998032,ones,0,1000,10,adam,0.5508215500510445,0.8305217271363304,0.7087439707474767,0.10021287528652263
uniform_mid,2,Random,991.7962593614366,550.6691114027906,ones,0,1000,10,adam,0.5508215500510445,0.8305217271363304,0.7087439707474767,0.10021287528652263
uniform_mid,4,MGF,69.63308107778145,2.1696918585547786,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.706667605244624,0.09076880210233244
uniform_mid,4,MAF,78.75431442609167,7.125955254372799,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.706667605244624,0.09076880210233244
uniform_mid,4,MIEF,70.34336309995174,3.2596111065839257,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.706667605244624,0.09076880210233244
uniform_mid,4,Random,745.7689037801803,374.84110396874456,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.706667605244624,0.09076880210233244
uniform_mid,6,MGF,76.42961724259945,3.156312366089541,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7072405700599954,0.08887048009151917
uniform_mid,6,MAF,94.75147020872234,8.874463184256541,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7072405700599954,0.08887048009151917
uniform_mid,6,MIEF,82.77540534108293,3.667987093656725,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7072405700599954,0.08887048009151917
uniform_mid,6,Random,1959.8747431800239,558.5157077064532,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7072405700599954,0.08887048009151917
uniform_mid,8,MGF,95.54650848162505,2.7700595541204884,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.6988848513285159,0.08863318779711385
uniform_mid,8,MAF,152.95283519317826,15.011322096090426,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.6988848513285159,0.08863318779711385
uniform_mid,8,MIEF,100.82023609696333,3.8464146621638244,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.6988848513285159,0.08863318779711385
uniform_mid,8,Random,2350.962655566365,509.6387660496502,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.6988848513285159,0.08863318779711385
uniform_mid,10,MGF,109.52777599687504,3.708107221363562,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7076109810503195,0.08688768342714512
uniform_mid,10,MAF,293.4186106544468,57.86807207596748,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7076109810503195,0.08688768342714512
uniform_mid,10,MIEF,116.60407988301895,3.3643615279192924,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7076109810503195,0.08688768342714512
uniform_mid,10,Random,4043.95517656241,867.1487491069738,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7076109810503195,0.08688768342714512
uniform_mid,12,MGF,119.93868820295953,3.323775840511448,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.715126957401865,0.09006157452693324
uniform_mid,12,MAF,512.0066857406366,81.85567639034178,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.715126957401865,0.09006157452693324
uniform_mid,12,MIEF,126.84553939649038,5.276219759259756,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.715126957401865,0.09006157452693324
uniform_mid,12,Random,4693.209300570314,699.042072521848,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.715126957401865,0.09006157452693324
uniform_mid,14,MGF,142.1383213312585,5.024191882414272,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.710889329424948,0.09158570706178844
uniform_mid,14,MAF,1082.465441489563,178.45983376000453,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.710889329424948,0.09158570706178844
uniform_mid,14,MIEF,144.6187184471051,7.067112426404736,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.710889329424948,0.09158570706178844
uniform_mid,14,Random,4820.133540998282,566.9474573039463,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.710889329424948,0.09158570706178844
uniform_mid,16,MGF,138.35842249761853,6.997352694406709,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7108864986837299,0.08978070342103829
uniform_mid,16,MAF,2119.636493519269,302.9672025607398,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7108864986837299,0.08978070342103829
uniform_mid,16,MIEF,162.7215950146297,7.49402256056023,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7108864986837299,0.08978070342103829
uniform_mid,16,Random,5659.288773739556,350.9212642928934,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.7108864986837299,0.08978070342103829
uniform_mid,18,MGF,159.73012649676133,10.353606513671942,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.708409447972261,0.09067290429186832
uniform_mid,18,MAF,3183.8820678366947,508.52683414202545,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.708409447972261,0.09067290429186832
uniform_mid,18,MIEF,186.66481436119852,14.92764158221546,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.708409447972261,0.09067290429186832
uniform_mid,18,Random,6136.979214276005,429.978204166647,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.708409447972261,0.09067290429186832
uniform_mid,20,MGF,157.65524154583713,10.922769400517426,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,MAF,5144.766907796962,688.1953120680009,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,MIEF,202.5098938241502,12.876726526294528,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_mid,20,Random,6654.2229890863455,702.516275040943,ones,0,1000,10,adam,0.5508215500510445,0.8491629807367633,0.712410836055469,0.0905953876190334
uniform_very_wide,2,MGF,94.62541524534245,25.390530544088335,ones,0,1000,10,adam,0.20216341513441702,0.938707214792337,0.6180257896350222,0.2638939049211763
uniform_very_wide,2,MAF,177.9608151038613,49.02929027720104,ones,0,1000,10,adam,0.20216341513441702,0.938707214792337,0.6180257896350222,0.2638939049211763
uniform_very_wide,2,MIEF,122.91635376236347,38.81832026922549,ones,0,1000,10,adam,0.20216341513441702,0.938707214792337,0.6180257896350222,0.2638939049211763
uniform_very_wide,2,Random,1711.4123866942514,980.9432690626608,ones,0,1000,10,adam,0.20216341513441702,0.938707214792337,0.6180257896350222,0.2638939049211763
uniform_very_wide,4,MGF,88.61844446368475,12.821639746613883,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6125580271441762,0.23902451220280882
uniform_very_wide,4,MAF,179.4577457305052,76.03923950844688,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6125580271441762,0.23902451220280882
uniform_very_wide,4,MIEF,123.64216423883704,57.21179069884172,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6125580271441762,0.23902451220280882
uniform_very_wide,4,Random,1515.3166880152726,362.8781360086201,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6125580271441762,0.23902451220280882
uniform_very_wide,6,MGF,105.10323295496846,35.596398941289635,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6140668344913216,0.23402559757433386
uniform_very_wide,6,MAF,200.52062675361128,64.93590718351273,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6140668344913216,0.23402559757433386
uniform_very_wide,6,MIEF,166.4921238891974,123.77868391004256,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6140668344913216,0.23402559757433386
uniform_very_wide,6,Random,2610.646033130047,501.0662297543949,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6140668344913216,0.23402559757433386
uniform_very_wide,8,MGF,151.9035298370142,53.1807573210228,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.5920634418317587,0.23340072786573315
uniform_very_wide,8,MAF,587.6762958819105,202.25474683183933,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.5920634418317587,0.23340072786573315
uniform_very_wide,8,MIEF,210.6569116342072,107.18618336118509,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.5920634418317587,0.23340072786573315
uniform_very_wide,8,Random,3582.6931782047022,916.2000399303658,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.5920634418317587,0.23340072786573315
uniform_very_wide,10,MGF,148.5140111832347,59.09131788830982,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6150422500991749,0.22880423302481553
uniform_very_wide,10,MAF,1243.202482619458,381.33711042958686,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6150422500991749,0.22880423302481553
uniform_very_wide,10,MIEF,218.45612443517945,101.85371635792764,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6150422500991749,0.22880423302481553
uniform_very_wide,10,Random,4924.286750777335,1164.2653273747294,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6150422500991749,0.22880423302481553
uniform_very_wide,12,MGF,141.8243533801751,22.90241005774916,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6348343211582448,0.23716214625425758
uniform_very_wide,12,MAF,2510.1568926579494,891.683712648438,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6348343211582448,0.23716214625425758
uniform_very_wide,12,MIEF,192.41250233272038,90.13726211047295,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6348343211582448,0.23716214625425758
uniform_very_wide,12,Random,5538.577163467056,733.8187207915538,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6348343211582448,0.23716214625425758
uniform_very_wide,14,MGF,152.923938414509,11.72674244034736,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236752341523628,0.24117569526270963
uniform_very_wide,14,MAF,3569.70727596593,574.3804323499247,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236752341523628,0.24117569526270963
uniform_very_wide,14,MIEF,191.46334347730274,32.250139581316496,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236752341523628,0.24117569526270963
uniform_very_wide,14,Random,5595.331843728258,658.773856921092,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236752341523628,0.24117569526270963
uniform_very_wide,16,MGF,177.72345818254135,18.169477872941933,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236677798671555,0.23642251900873423
uniform_very_wide,16,MAF,5283.925559880404,824.2093449007551,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236677798671555,0.23642251900873423
uniform_very_wide,16,MIEF,254.02376731979612,68.22834092354248,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236677798671555,0.23642251900873423
uniform_very_wide,16,Random,6301.830477572564,513.7011347012912,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6236677798671555,0.23642251900873423
uniform_very_wide,18,MGF,207.06602769560013,31.99296191341816,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6171448796602874,0.23877198130191996
uniform_very_wide,18,MAF,6217.98961743344,200.41597161544502,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6171448796602874,0.23877198130191996
uniform_very_wide,18,MIEF,347.7700588067999,111.0934781428354,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6171448796602874,0.23877198130191996
uniform_very_wide,18,Random,6689.13983143705,440.0090457855905,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6171448796602874,0.23877198130191996
uniform_very_wide,20,MGF,245.70236580773462,59.450484598624655,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,MAF,6794.30465899128,581.7532573672669,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
uniform_very_wide,20,MIEF,346.92350046988565,101.68197865222804,ones,0,1000,10,adam,0.20216341513441702,0.9877958492734769,0.6276818682794012,0.23856785406345468
